simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
0,0,0,2.134631766171509,3,0.00279853,0.16811017000060072
0,0,1,2.134631766171509,4,0.0045079,0.27079353637292003
0,1,0,4.139501897157598,3,0.00214978,0.12913918423740015
0,1,1,4.45389687192154,4,0.00422656,0.25389319396888327
0,2,0,4.8203687823758,2,0.00112191,0.06739412506757975
0,2,1,5.269686977074206,5,0.0115862,0.695993272061032
0,3,0,5.827969663326972,3,0.00268989,0.16158406920165796
0,3,1,5.682564470141053,4,0.0042739,0.2567369496005286
0,4,0,6.090584537195337,3,0.00246224,0.1479089325403977
0,4,1,6.505022449325212,4,0.00450068,0.27035982459301977
0,5,0,7.481492247270758,2,0.00109433,0.06573737009671413
0,5,1,7.0256066851344094,5,0.01377747,0.8276247972607678
0,6,0,8.629467623477519,2,0.00102354,0.061484952243647514
0,6,1,8.42853976311507,5,0.01377747,0.8276247972607678
0,7,0,9.548866548713946,2,0.00125637,0.07547125608217697
0,7,1,9.548866548713946,5,0.01377747,0.8276247972607678
0,8,0,10.08138166996389,3,0.00267372,0.16061272301315555
0,8,1,10.741292701639484,4,0.00425926,0.2558575118639995
0,9,0,9.490138219696819,3,0.0026643,0.1600468552892413
0,9,1,11.488376189695039,4,0.00449327,0.2699146993452274
1,0,0,9.757082655386924,3,0.00244547,0.1469015438217096
1,0,1,10.610102448720927,4,0.00426703,0.2563242626299033
1,1,0,8.935833283863115,3,0.00258241,0.15512765062774073
1,1,1,9.100760976165066,4,0.00432458,0.2597813419835406
1,2,0,9.015950846210806,4,0.00416645,0.2502823331531207
1,2,1,8.73055599286442,3,0.00243257,0.1461266294227188
1,3,0,8.291292982874502,4,0.0045137,0.2711419474980477
1,3,1,8.542088553036873,3,0.0023168,0.1391722232234036
1,4,0,8.460493029587154,4,0.00452822,0.2720141767285397
1,4,1,8.913344841537436,3,0.00255882,0.1537105784826095
1,5,0,8.313628385997589,4,0.00453212,0.2722484531747462
1,5,1,9.057694975045992,3,0.00243342,0.14617768967381511
1,6,0,8.569220011499542,4,0.00437469,0.2627914939628762
1,6,1,8.128708756664357,3,0.00239567,0.14391001381630325
1,7,0,8.541343795235083,4,0.00446406,0.2681600288340242
1,7,1,7.834109475565398,3,0.00231854,0.1392767465609419
1,8,0,8.492721224422215,3,0.00261103,0.15684687931759478
1,8,1,7.949892912530386,4,0.00446744,0.2683630684207365
1,9,0,8.014455977471314,4,0.00467181,0.2806397549107948
1,9,1,8.467898851252215,3,0.00229916,0.13811257283594644
2,0,0,8.220035254315652,4,0.00453212,0.2722484531747462
2,0,1,8.3747881569791,3,0.00263413,0.15823451672974112
2,1,0,8.543665945013434,4,0.00453212,0.2722484531747462
2,1,1,8.071417882087326,3,0.00226462,0.13603772451492763
2,2,0,8.272628898349858,4,0.00428058,0.25713822310326184
2,2,1,8.250064523119109,3,0.00238738,0.1434120261909053
2,3,0,8.365831024501496,4,0.00453212,0.2722484531747462
2,3,1,8.4161880289085,3,0.00239905,0.14411305340301556
2,4,0,9.110466299055176,3,0.00251103,0.15083979095332495
2,4,1,8.479053712140898,4,0.00382517,0.2297813419835406
2,5,0,9.213863882443551,3,0.00240971,0.14475340902264672
2,5,1,8.162766738316886,4,0.00392865,0.235997477022887
2,6,0,8.203318932973021,4,0.00407653,0.24488075929596928
2,6,1,8.714394311574463,3,0.00214227,0.12868805190124347
2,7,0,8.822351682725404,3,0.00254932,0.15313990508800385
2,7,1,8.495740303791909,4,0.00430317,0.2584952243647504
2,8,0,8.794786783429533,3,0.00263427,0.1582429266534511
2,8,1,8.34731121921746,4,0.00406219,0.244019342824533
2,9,0,8.512698312220689,3,0.00257844,0.15488916921967924
2,9,1,8.421235774676717,4,0.00493358,0.2963645101219439
3,0,0,8.647639232834464,3,0.00247867,0.14889589715864723
3,0,1,8.63218101084831,4,0.00371422,0.2231164774433832
3,1,0,8.635163290084675,4,0.00437469,0.2627914939628762
3,1,1,9.325315196208779,3,0.00225312,0.1353469093530366
3,2,0,8.659399822287273,3,0.00247621,0.14874812278488617
3,2,1,8.509733611127018,4,0.0040505,0.24331711419474983
3,3,0,8.435633045309297,4,0.0042833,0.25730161590677003
3,3,1,8.778544306482395,3,0.00213649,0.1283408421937887
3,4,0,8.409783801900437,4,0.00468314,0.2813203580224665
3,4,1,8.811771717612984,3,0.00252236,0.1515203940649967
3,5,0,8.455040730860773,4,0.00451981,0.2715089805971046
3,5,1,8.580351984066205,3,0.00251294,0.1509545263410825
3,6,0,8.587363374378004,4,0.00415529,0.24961194209166818
3,6,1,8.586323806032429,3,0.00256183,0.15389139184237402
3,7,0,8.669022882446825,4,0.00468314,0.2813203580224665
3,7,1,8.666699747074693,3,0.00272228,0.16352976512284498
3,8,0,9.445816746212127,3,0.00251103,0.15083979095332495
3,8,1,8.691413639639192,4,0.00408753,0.24554153901603892
3,9,0,8.646371221352544,4,0.00430786,0.2587769568090347
3,9,1,8.732366096055351,3,0.00247375,0.14860034841112513
4,0,0,8.410725393367171,4,0.00428891,0.2576386135640055
4,0,1,8.768523206701165,3,0.002478,0.1488556496666066
4,1,0,8.61771350955036,3,0.0023768,0.14277647624196554
4,1,1,8.898240349876465,4,0.00413318,0.24828377485432815
4,2,0,8.1684398482403,4,0.00446406,0.2681600288340242
4,2,1,8.806760028772999,3,0.00250498,0.1504763621072866
4,3,0,8.317039654494145,4,0.00446406,0.2681600288340242
4,3,1,8.215248509678862,3,0.00241906,0.14531507178470596
4,4,0,8.696215785491756,3,0.00262789,0.15785967441581067
4,4,1,8.090848858190169,4,0.00439777,0.2641779299573497
4,5,0,8.75177048388057,3,0.00247834,0.14887607376704512
4,5,1,7.927707124916163,4,0.00448419,0.2693692557217517
4,6,0,8.147297749008695,3,0.00235883,0.14169700246290626
4,6,1,8.147297749008695,4,0.00446744,0.2683630684207365
4,7,0,8.438550078778611,3,0.00223781,0.13442722412446687
4,7,1,8.371987971357422,4,0.00430055,0.2583378386496066
4,8,0,8.476793989716857,3,0.0026355,0.15831681384033158
4,8,1,8.47345755835352,4,0.00380847,0.22877815822670752
4,9,0,8.900670657404643,4,0.00397948,0.23905088003844535
4,9,1,8.843968723906372,3,0.00214227,0.12868805190124347
