"arrayNumber";"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;35;30;0;0;2
1;36;1;0;1;0
1;36;2;1;1;3
1;36;3;0;15;2
1;36;4;1;6;2
1;36;5;3;1;2
1;36;6;3;0;0
1;36;7;0;0;0
1;36;8;3;1;0
1;36;9;0;0;1
1;36;10;0;13;0
1;36;11;1;3;3
1;36;12;0;2;0
1;36;13;2;0;9
1;36;14;1;8;0
1;36;15;1;4;2
1;36;16;0;13;10
1;36;17;1;1;7
1;36;18;1;4;0
1;36;19;0;1;0
1;36;20;0;0;10
1;36;21;0;2;0
1;36;22;4;5;5
1;36;23;0;0;16
1;36;24;0;0;0
1;36;25;1;0;3
1;36;26;1;0;2
1;36;27;1;2;5
1;36;28;0;3;4
1;36;29;0;0;4
1;36;30;0;1;2
1;37;1;0;0;4
1;37;2;1;1;3
1;37;3;1;2;4
1;37;4;1;2;3
1;37;5;0;3;0
1;37;6;0;12;3
1;37;7;0;17;7
1;37;8;0;8;1
1;37;9;0;5;12
1;37;10;0;6;0
1;37;11;1;7;13
1;37;12;0;2;6
1;37;13;0;1;13
1;37;14;3;1;1
1;37;15;1;0;2
1;37;16;0;5;1
1;37;17;0;2;1
1;37;18;1;0;6
1;37;19;0;0;0
1;37;20;1;3;2
1;37;21;1;0;0
1;37;22;1;4;0
1;37;23;1;0;4
1;37;24;1;7;2
1;37;25;1;0;3
1;37;26;1;2;0
1;37;27;1;0;3
1;37;28;1;1;5
1;37;29;0;0;9
1;37;30;1;0;10
1;38;1;0;0;4
1;38;2;0;13;1
1;38;3;0;12;0
1;38;4;1;0;2
1;38;5;0;0;0
1;38;6;1;0;2
1;38;7;0;18;5
1;38;8;1;3;1
1;38;9;0;2;2
1;38;10;0;1;0
1;38;11;0;4;1
1;38;12;1;6;0
1;38;13;0;13;1
1;38;14;2;2;11
1;38;15;1;2;10
1;38;16;1;0;0
1;38;17;0;1;2
1;38;18;0;0;0
1;38;19;4;0;8
1;38;20;1;6;0
1;38;21;0;1;0
1;38;22;1;0;3
1;38;23;0;4;1
1;38;24;0;8;1
1;38;25;2;4;0
1;38;26;0;15;1
1;38;27;0;0;4
1;38;28;1;1;6
1;38;29;0;14;0
1;38;30;0;2;2
1;39;1;0;0;1
1;39;2;0;11;1
1;39;3;0;1;0
1;39;4;0;5;11
1;39;5;0;6;0
1;39;6;0;0;2
1;39;7;0;7;7
1;39;8;0;3;1
1;39;9;0;0;0
1;39;10;2;0;8
1;39;11;0;0;4
1;39;12;0;3;2
1;39;13;2;0;7
1;39;14;0;0;0
1;39;15;1;2;6
1;39;16;0;7;11
1;39;17;1;5;0
1;39;18;0;4;3
1;39;19;1;1;0
1;39;20;0;0;0
1;39;21;2;1;1
1;39;22;0;1;13
1;39;23;0;0;1
1;39;24;0;0;2
1;39;25;1;13;2
1;39;26;0;3;0
1;39;27;1;6;15
1;39;28;0;1;3
1;39;29;0;5;0
1;39;30;2;5;2
1;40;1;0;0;7
1;40;2;1;7;3
1;40;3;1;2;0
1;40;4;0;2;1
1;40;5;0;0;0
1;40;6;0;0;0
1;40;7;1;12;0
1;40;8;0;0;2
1;40;9;2;0;0
1;40;10;0;0;0
1;40;11;0;3;11
1;40;12;0;0;2
1;40;13;0;5;1
1;40;14;0;5;2
1;40;15;0;5;0
1;40;16;2;9;1
1;40;17;0;9;3
1;40;18;1;5;10
1;40;19;1;13;0
1;40;20;0;0;9
1;40;21;0;7;0
1;40;22;1;6;0
1;40;23;1;17;2
1;40;24;1;7;0
1;40;25;0;5;0
1;40;26;1;2;7
1;40;27;0;0;2
1;40;28;0;1;0
1;40;29;0;6;14
1;40;30;0;6;2
1;41;1;0;2;6
1;41;2;0;0;1
1;41;3;0;2;1
1;41;4;0;0;0
1;41;5;1;7;12
1;41;6;1;2;9
1;41;7;0;8;2
1;41;8;3;0;6
1;41;9;0;2;2
1;41;10;0;2;5
1;41;11;1;1;0
1;41;12;0;1;0
1;41;13;0;0;0
1;41;14;0;2;6
1;41;15;0;4;0
1;41;16;0;2;0
1;41;17;2;7;1
1;41;18;0;0;0
1;41;19;1;9;14
1;41;20;0;1;0
1;41;21;0;0;2
1;41;22;0;5;0
1;41;23;1;13;1
1;41;24;0;3;0
1;41;25;0;4;0
1;41;26;0;1;2
1;41;27;1;0;13
1;41;28;0;9;0
1;41;29;0;0;0
1;41;30;1;1;11
1;42;1;0;2;1
1;42;2;1;2;0
1;42;3;1;3;1
1;42;4;1;5;11
1;42;5;1;12;3
1;42;6;0;1;2
1;42;7;1;2;1
1;42;8;0;0;2
1;42;9;0;6;0
1;42;10;0;1;13
1;42;11;0;3;1
1;42;12;0;3;3
1;42;13;1;6;1
1;42;14;1;7;6
1;42;15;0;11;0
1;42;16;2;2;9
1;42;17;0;0;1
1;42;18;2;15;4
1;42;19;1;0;3
1;42;20;1;3;4
1;42;21;0;1;2
1;42;22;0;6;14
1;42;23;0;2;9
1;42;24;0;1;2
1;42;25;0;2;0
1;42;26;3;2;7
1;42;27;0;5;0
1;42;28;0;4;8
1;42;29;1;10;0
1;42;30;0;1;1
1;43;1;2;2;3
1;43;2;2;3;1
1;43;3;0;2;3
1;43;4;0;0;1
1;43;5;1;0;0
1;43;6;1;14;1
1;43;7;2;0;2
1;43;8;1;0;2
1;43;9;0;6;0
1;43;10;0;0;9
1;43;11;3;0;3
1;43;12;0;6;13
1;43;13;0;0;0
1;43;14;1;8;17
1;43;15;0;1;4
1;43;16;3;3;0
1;43;17;0;2;1
1;43;18;0;14;0
1;43;19;0;1;14
1;43;20;0;3;5
1;43;21;1;0;13
1;43;22;0;10;3
1;43;23;2;0;0
1;43;24;1;1;0
1;43;25;0;6;1
1;43;26;1;3;4
1;43;27;0;4;0
1;43;28;0;0;14
1;43;29;0;3;0
1;43;30;1;0;8
1;44;1;0;4;16
1;44;2;0;1;3
1;44;3;2;0;0
1;44;4;0;17;3
1;44;5;1;5;3
1;44;6;0;11;3
1;44;7;0;4;1
1;44;8;1;0;2
1;44;9;1;2;10
1;44;10;1;3;1
1;44;11;0;0;1
1;44;12;1;12;15
1;44;13;0;2;14
1;44;14;0;1;1
1;44;15;0;1;0
1;44;16;0;0;4
1;44;17;0;0;13
1;44;18;2;0;0
1;44;19;0;13;5
1;44;20;0;14;2
1;44;21;0;0;2
1;44;22;0;0;1
1;44;23;0;0;4
1;44;24;0;0;1
1;44;25;0;1;3
1;44;26;1;0;1
1;44;27;1;1;0
1;44;28;1;3;0
1;44;29;0;4;14
1;44;30;0;1;1
1;45;1;0;5;4
1;45;2;0;0;1
1;45;3;1;0;1
1;45;4;2;6;0
1;45;5;1;4;4
1;45;6;1;3;0
1;45;7;2;6;3
1;45;8;0;0;0
1;45;9;0;5;14
1;45;10;2;2;5
1;45;11;1;0;5
1;45;12;1;1;9
1;45;13;1;0;13
1;45;14;0;1;6
1;45;15;0;1;2
1;45;16;0;1;3
1;45;17;0;1;8
1;45;18;0;1;13
1;45;19;0;0;9
1;45;20;0;4;1
1;45;21;3;5;1
1;45;22;1;9;1
1;45;23;0;1;9
1;45;24;0;2;0
1;45;25;0;2;7
1;45;26;1;5;1
1;45;27;1;5;0
1;45;28;0;10;1
1;45;29;1;4;0
1;45;30;0;1;1
1;46;1;0;0;1
1;46;2;2;0;5
1;46;3;2;11;1
1;46;4;1;3;7
1;46;5;0;4;0
1;46;6;0;3;0
1;46;7;0;2;1
1;46;8;4;0;0
1;46;9;1;1;2
1;46;10;1;1;17
1;46;11;0;8;0
1;46;12;0;6;1
1;46;13;0;6;3
1;46;14;2;3;0
1;46;15;2;2;18
1;46;16;2;3;13
1;46;17;0;2;6
1;46;18;1;2;12
1;46;19;0;0;0
1;46;20;2;7;0
1;46;21;0;1;0
1;46;22;0;4;0
1;46;23;1;13;0
1;46;24;0;1;9
1;46;25;2;0;5
1;46;26;0;6;10
1;46;27;0;0;0
1;46;28;0;0;16
1;46;29;0;0;0
1;46;30;0;3;0
1;47;1;1;0;0
1;47;2;1;2;3
1;47;3;0;0;5
1;47;4;1;4;0
1;47;5;0;0;1
1;47;6;1;3;0
1;47;7;1;15;1
1;47;8;0;7;0
1;47;9;1;4;4
1;47;10;1;0;2
1;47;11;0;1;0
1;47;12;0;1;3
1;47;13;0;2;1
1;47;14;0;1;0
1;47;15;0;4;0
1;47;16;1;3;9
1;47;17;0;4;5
1;47;18;0;0;4
1;47;19;2;8;3
1;47;20;0;2;0
1;47;21;0;3;5
1;47;22;0;13;4
1;47;23;2;12;6
1;47;24;0;13;2
1;47;25;0;5;0
1;47;26;0;0;0
1;47;27;0;4;1
1;47;28;1;3;0
1;47;29;0;7;5
1;47;30;0;4;1
1;48;1;0;3;3
1;48;2;0;7;0
1;48;3;0;6;11
1;48;4;1;3;3
1;48;5;0;0;7
1;48;6;0;2;0
1;48;7;1;2;2
1;48;8;3;1;3
1;48;9;1;0;7
1;48;10;0;2;2
1;48;11;2;8;4
1;48;12;1;0;1
1;48;13;0;0;1
1;48;14;0;15;5
1;48;15;2;0;3
1;48;16;0;1;0
1;48;17;0;1;12
1;48;18;1;0;0
1;48;19;0;6;5
1;48;20;0;0;13
1;48;21;1;3;0
1;48;22;0;0;8
1;48;23;0;9;0
1;48;24;0;2;1
1;48;25;0;1;1
1;48;26;0;6;0
1;48;27;0;3;0
1;48;28;1;16;0
1;48;29;1;3;1
1;48;30;2;9;2
1;49;1;0;3;11
1;49;2;0;0;0
1;49;3;0;3;0
1;49;4;1;1;1
1;49;5;1;4;0
1;49;6;0;0;4
1;49;7;1;0;0
1;49;8;0;0;7
1;49;9;2;2;5
1;49;10;1;3;2
1;49;11;0;7;4
1;49;12;0;3;0
1;49;13;0;3;8
1;49;14;0;0;4
1;49;15;0;4;0
1;49;16;3;2;3
1;49;17;0;3;22
1;49;18;2;3;0
1;49;19;0;5;0
1;49;20;0;13;0
1;49;21;0;0;3
1;49;22;0;0;1
1;49;23;0;0;0
1;49;24;0;9;0
1;49;25;1;6;2
1;49;26;0;5;0
1;49;27;0;11;0
1;49;28;0;6;0
1;49;29;0;8;0
1;49;30;0;1;0
1;50;1;0;2;14
1;50;2;1;0;9
1;50;3;1;4;18
1;50;4;1;8;0
1;50;5;0;0;1
1;50;6;2;6;1
1;50;7;0;5;3
1;50;8;1;6;2
1;50;9;1;7;0
1;50;10;0;3;0
1;50;11;1;4;3
1;50;12;0;2;2
1;50;13;1;4;1
1;50;14;0;1;0
1;50;15;0;0;4
1;50;16;0;7;2
1;50;17;1;2;5
1;50;18;0;0;1
1;50;19;2;6;0
1;50;20;0;2;0
1;50;21;2;3;1
1;50;22;0;1;0
1;50;23;1;1;0
1;50;24;0;6;2
1;50;25;0;6;0
1;50;26;0;0;0
1;50;27;2;4;2
1;50;28;1;0;0
1;50;29;0;4;2
1;50;30;1;6;0
1;51;1;2;0;0
1;51;2;2;0;10
1;51;3;0;2;3
1;51;4;0;0;0
1;51;5;0;1;0
1;51;6;0;0;7
1;51;7;2;1;0
1;51;8;0;8;1
1;51;9;1;2;2
1;51;10;1;3;2
1;51;11;0;1;0
1;51;12;0;16;1
1;51;13;2;15;10
1;51;14;2;2;8
1;51;15;2;8;4
1;51;16;2;6;1
1;51;17;0;12;0
1;51;18;2;9;1
1;51;19;1;3;0
1;51;20;0;0;3
1;51;21;0;13;3
1;51;22;1;6;0
1;51;23;0;0;4
1;51;24;1;2;2
1;51;25;2;2;9
1;51;26;1;0;7
1;51;27;0;5;3
1;51;28;1;1;8
1;51;29;0;3;0
1;51;30;0;1;3
1;52;1;0;3;0
1;52;2;2;2;0
1;52;3;2;0;9
1;52;4;1;2;12
1;52;5;0;1;4
1;52;6;0;0;2
1;52;7;0;3;2
1;52;8;0;1;1
1;52;9;0;0;5
1;52;10;1;2;0
1;52;11;0;4;1
1;52;12;0;3;1
1;52;13;0;2;1
1;52;14;0;0;0
1;52;15;0;12;0
1;52;16;0;0;2
1;52;17;0;0;0
1;52;18;2;0;0
1;52;19;0;8;0
1;52;20;0;5;1
1;52;21;2;7;1
1;52;22;1;8;0
1;52;23;1;0;0
1;52;24;2;7;5
1;52;25;1;0;0
1;52;26;1;3;11
1;52;27;1;1;1
1;52;28;1;2;0
1;52;29;1;0;5
1;52;30;0;0;6
1;53;1;2;0;1
1;53;2;0;1;0
1;53;3;0;0;0
1;53;4;0;5;0
1;53;5;2;8;2
1;53;6;0;1;3
1;53;7;0;0;0
1;53;8;0;0;0
1;53;9;1;0;8
1;53;10;2;6;0
1;53;11;0;0;4
1;53;12;1;1;3
1;53;13;1;1;3
1;53;14;0;0;0
1;53;15;0;2;5
1;53;16;0;0;0
1;53;17;0;0;10
1;53;18;0;4;3
1;53;19;0;1;0
1;53;20;0;2;7
1;53;21;2;1;1
1;53;22;0;1;1
1;53;23;0;0;0
1;53;24;1;3;12
1;53;25;1;0;9
1;53;26;0;0;0
1;53;27;0;0;0
1;53;28;0;14;0
1;53;29;0;0;0
1;53;30;0;0;1
1;54;1;0;2;2
1;54;2;0;1;5
1;54;3;0;3;4
1;54;4;1;2;3
1;54;5;2;3;2
1;54;6;0;7;0
1;54;7;1;0;0
1;54;8;1;3;0
1;54;9;1;0;7
1;54;10;3;0;9
1;54;11;0;6;4
1;54;12;0;7;3
1;54;13;2;4;0
1;54;14;3;0;3
1;54;15;1;16;0
1;54;16;0;5;5
1;54;17;2;0;10
1;54;18;1;0;2
1;54;19;3;4;2
1;54;20;1;0;0
1;54;21;0;1;2
1;54;22;0;0;0
1;54;23;1;4;1
1;54;24;1;16;6
1;54;25;4;3;0
1;54;26;0;18;0
1;54;27;0;6;0
1;54;28;1;0;4
1;54;29;1;6;13
1;54;30;1;0;11
1;55;1;0;3;0
1;55;2;1;6;5
1;55;3;0;1;0
1;55;4;2;5;6
1;55;5;1;1;14
1;55;6;1;2;0
1;55;7;0;0;8
1;55;8;0;0;0
1;55;9;1;0;0
1;55;10;1;12;1
1;55;11;1;19;4
1;55;12;0;3;1
1;55;13;0;0;2
1;55;14;0;7;2
1;55;15;1;0;4
1;55;16;0;0;8
1;55;17;3;0;6
1;55;18;0;0;2
1;55;19;0;0;0
1;55;20;0;8;1
1;55;21;0;0;0
1;55;22;0;1;11
1;55;23;2;2;6
1;55;24;0;15;1
1;55;25;0;12;2
1;55;26;0;8;10
1;55;27;0;4;10
1;55;28;0;4;0
1;55;29;1;6;2
1;55;30;0;0;4
1;56;1;3;0;0
1;56;2;0;0;3
1;56;3;1;15;0
1;56;4;1;1;6
1;56;5;2;1;1
1;56;6;0;4;5
1;56;7;0;9;1
1;56;8;0;0;3
1;56;9;0;10;4
1;56;10;2;3;7
1;56;11;1;2;0
1;56;12;0;2;0
1;56;13;0;0;1
1;56;14;0;1;2
1;56;15;1;2;2
1;56;16;0;0;2
1;56;17;0;9;0
1;56;18;2;1;5
1;56;19;2;2;3
1;56;20;0;1;1
1;56;21;3;3;7
1;56;22;0;2;3
1;56;23;0;0;7
1;56;24;0;1;5
1;56;25;0;2;1
1;56;26;0;1;6
1;56;27;0;8;0
1;56;28;2;12;0
1;56;29;1;0;0
1;56;30;0;2;6
1;57;1;0;0;2
1;57;2;2;0;7
1;57;3;0;1;1
1;57;4;4;3;13
1;57;5;0;10;1
1;57;6;1;7;0
1;57;7;1;9;0
1;57;8;0;0;1
1;57;9;0;10;14
1;57;10;0;0;0
1;57;11;2;0;7
1;57;12;0;4;2
1;57;13;0;0;9
1;57;14;1;0;5
1;57;15;1;0;10
1;57;16;1;2;1
1;57;17;0;0;2
1;57;18;0;1;0
1;57;19;0;1;0
1;57;20;0;2;5
1;57;21;2;4;1
1;57;22;0;10;0
1;57;23;1;0;2
1;57;24;0;0;0
1;57;25;0;1;3
1;57;26;0;4;1
1;57;27;0;0;5
1;57;28;0;6;0
1;57;29;1;1;1
1;57;30;1;4;0
1;58;1;2;1;0
1;58;2;0;0;12
1;58;3;0;1;1
1;58;4;1;0;11
1;58;5;0;3;0
1;58;6;0;0;12
1;58;7;1;4;11
1;58;8;0;0;4
1;58;9;0;2;0
1;58;10;0;4;0
1;58;11;2;4;0
1;58;12;0;12;3
1;58;13;1;1;6
1;58;14;2;0;6
1;58;15;1;2;1
1;58;16;4;9;2
1;58;17;1;0;2
1;58;18;0;12;1
1;58;19;1;0;0
1;58;20;0;10;2
1;58;21;0;10;0
1;58;22;1;4;0
1;58;23;2;4;3
1;58;24;0;9;1
1;58;25;0;1;2
1;58;26;1;1;3
1;58;27;0;0;6
1;58;28;0;0;1
1;58;29;0;11;0
1;58;30;0;4;1
1;59;1;3;2;1
1;59;2;1;4;3
1;59;3;2;2;3
1;59;4;2;2;0
1;59;5;0;11;3
1;59;6;1;0;1
1;59;7;2;1;1
1;59;8;1;0;0
1;59;9;0;1;6
1;59;10;0;3;1
1;59;11;1;3;0
1;59;12;0;0;10
1;59;13;1;1;1
1;59;14;2;5;1
1;59;15;2;2;8
1;59;16;2;0;0
1;59;17;1;9;9
1;59;18;0;1;3
1;59;19;2;2;1
1;59;20;1;3;0
1;59;21;0;5;4
1;59;22;1;1;1
1;59;23;0;0;2
1;59;24;0;6;4
1;59;25;0;10;0
1;59;26;0;1;1
1;59;27;0;2;8
1;59;28;0;7;3
1;59;29;1;4;2
1;59;30;0;10;6
1;60;1;1;1;3
1;60;2;0;5;0
1;60;3;2;10;0
1;60;4;0;7;2
1;60;5;1;13;3
1;60;6;1;7;5
1;60;7;0;0;7
1;60;8;1;2;4
1;60;9;2;8;12
1;60;10;2;1;4
1;60;11;1;3;5
1;60;12;0;2;11
1;60;13;1;8;3
1;60;14;0;6;2
1;60;15;0;0;8
1;60;16;1;1;4
1;60;17;0;0;4
1;60;18;0;2;6
1;60;19;0;6;0
1;60;20;1;1;0
1;60;21;1;3;8
1;60;22;2;4;0
1;60;23;2;3;14
1;60;24;1;6;2
1;60;25;0;0;1
1;60;26;1;1;0
1;60;27;2;0;4
1;60;28;0;0;1
1;60;29;1;8;0
1;60;30;1;2;5
1;61;1;1;11;2
1;61;2;0;3;0
1;61;3;0;0;8
1;61;4;0;0;2
1;61;5;0;0;0
1;61;6;1;2;13
1;61;7;1;0;8
1;61;8;0;2;8
1;61;9;0;6;2
1;61;10;1;7;1
1;61;11;0;0;1
1;61;12;0;0;7
1;61;13;2;9;14
1;61;14;0;2;7
1;61;15;0;0;3
1;61;16;0;4;3
1;61;17;2;1;8
1;61;18;0;1;0
1;61;19;1;1;0
1;61;20;1;4;4
1;61;21;0;4;0
1;61;22;0;0;0
1;61;23;0;0;0
1;61;24;2;5;3
1;61;25;0;11;2
1;61;26;1;0;6
1;61;27;0;0;8
1;61;28;1;8;12
1;61;29;1;1;3
1;61;30;0;1;5
1;62;1;2;2;2
1;62;2;1;1;1
1;62;3;0;1;0
1;62;4;0;2;0
1;62;5;1;5;1
1;62;6;1;14;4
1;62;7;1;1;0
1;62;8;1;0;1
1;62;9;0;2;1
1;62;10;0;13;0
1;62;11;3;1;0
1;62;12;0;2;12
1;62;13;1;0;1
1;62;14;0;0;3
1;62;15;0;0;1
1;62;16;3;5;7
1;62;17;0;3;10
1;62;18;1;6;13
1;62;19;2;0;1
1;62;20;0;0;3
1;62;21;0;16;1
1;62;22;1;0;0
1;62;23;0;0;10
1;62;24;0;1;1
1;62;25;0;0;9
1;62;26;0;0;12
1;62;27;0;0;4
1;62;28;0;4;0
1;62;29;0;0;1
1;62;30;0;0;11
1;63;1;0;12;0
1;63;2;0;2;0
1;63;3;1;2;1
1;63;4;3;5;6
1;63;5;0;0;3
1;63;6;1;9;1
1;63;7;0;6;3
1;63;8;2;3;3
1;63;9;0;0;6
1;63;10;0;2;0
1;63;11;1;4;0
1;63;12;1;3;0
1;63;13;0;0;0
1;63;14;0;1;0
1;63;15;0;1;6
1;63;16;0;8;0
1;63;17;2;1;1
1;63;18;0;0;5
1;63;19;0;2;7
1;63;20;0;4;12
1;63;21;0;13;0
1;63;22;1;0;1
1;63;23;0;11;1
1;63;24;0;4;0
1;63;25;0;9;4
1;63;26;0;1;2
1;63;27;0;1;0
1;63;28;0;10;0
1;63;29;0;2;0
1;63;30;0;2;0
1;64;1;1;3;15
1;64;2;3;1;0
1;64;3;0;1;5
1;64;4;1;0;0
1;64;5;0;0;4
1;64;6;0;0;5
1;64;7;0;3;0
1;64;8;3;1;10
1;64;9;0;12;0
1;64;10;0;3;2
1;64;11;0;1;1
1;64;12;0;0;2
1;64;13;2;7;3
1;64;14;1;2;2
1;64;15;0;10;7
1;64;16;0;0;0
1;64;17;0;0;1
1;64;18;0;2;16
1;64;19;0;4;0
1;64;20;1;3;0
1;64;21;0;9;1
1;64;22;0;0;5
1;64;23;1;3;14
1;64;24;0;0;8
1;64;25;2;0;4
1;64;26;1;0;0
1;64;27;1;0;0
1;64;28;0;2;5
1;64;29;0;1;1
1;64;30;0;6;0
1;65;1;1;1;6
1;65;2;1;4;9
1;65;3;0;3;0
1;65;4;0;0;1
1;65;5;0;5;0
1;65;6;0;0;1
1;65;7;2;1;11
1;65;8;0;1;5
1;65;9;1;7;10
1;65;10;1;1;3
1;65;11;0;3;1
1;65;12;0;1;8
1;65;13;1;0;0
1;65;14;3;1;0
1;65;15;0;10;2
1;65;16;0;11;0
1;65;17;1;5;0
1;65;18;0;3;1
1;65;19;2;0;2
1;65;20;0;13;0
1;65;21;0;2;0
1;65;22;1;0;9
1;65;23;1;0;0
1;65;24;3;10;3
1;65;25;1;6;0
1;65;26;1;0;11
1;65;27;3;6;6
1;65;28;0;2;3
1;65;29;1;0;6
1;65;30;0;0;1
1;66;1;1;7;11
1;66;2;0;1;1
1;66;3;0;12;1
1;66;4;2;0;10
1;66;5;0;1;4
1;66;6;2;11;2
1;66;7;3;2;7
1;66;8;1;2;3
1;66;9;3;1;2
1;66;10;0;6;0
1;66;11;0;2;3
1;66;12;1;11;2
1;66;13;0;1;2
1;66;14;1;13;0
1;66;15;0;2;2
1;66;16;1;5;5
1;66;17;1;0;6
1;66;18;4;13;5
1;66;19;1;1;8
1;66;20;2;12;4
1;66;21;3;2;1
1;66;22;0;9;1
1;66;23;1;12;0
1;66;24;0;1;0
1;66;25;2;1;3
1;66;26;0;2;7
1;66;27;1;2;1
1;66;28;0;0;2
1;66;29;0;0;5
1;66;30;0;0;1
1;67;1;2;1;0
1;67;2;3;9;0
1;67;3;0;3;0
1;67;4;0;2;4
1;67;5;0;0;2
1;67;6;0;0;3
1;67;7;1;0;0
1;67;8;1;1;0
1;67;9;2;1;0
1;67;10;1;0;0
1;67;11;1;1;2
1;67;12;1;2;1
1;67;13;0;5;3
1;67;14;0;0;0
1;67;15;0;1;12
1;67;16;1;0;6
1;67;17;2;2;8
1;67;18;0;18;8
1;67;19;0;3;0
1;67;20;3;0;2
1;67;21;0;2;1
1;67;22;0;0;13
1;67;23;0;0;0
1;67;24;0;1;0
1;67;25;0;1;7
1;67;26;1;0;1
1;67;27;0;5;0
1;67;28;0;5;1
1;67;29;1;4;0
1;67;30;1;12;3
1;68;1;0;4;0
1;68;2;1;0;1
1;68;3;0;1;0
1;68;4;1;4;4
1;68;5;0;2;2
1;68;6;0;0;11
1;68;7;0;7;4
1;68;8;0;9;1
1;68;9;1;9;3
1;68;10;2;0;2
1;68;11;0;2;1
1;68;12;0;8;0
1;68;13;0;2;6
1;68;14;0;0;8
1;68;15;0;0;2
1;68;16;1;0;1
1;68;17;1;2;1
1;68;18;0;10;3
1;68;19;1;2;0
1;68;20;0;1;8
1;68;21;0;0;0
1;68;22;0;3;3
1;68;23;0;4;3
1;68;24;2;0;0
1;68;25;0;4;0
1;68;26;0;0;1
1;68;27;0;0;12
1;68;28;0;0;6
1;68;29;0;0;0
1;68;30;0;0;2
1;69;1;1;2;10
1;69;2;2;0;2
1;69;3;1;9;2
1;69;4;0;0;0
1;69;5;0;0;0
1;69;6;1;0;0
1;69;7;0;6;1
1;69;8;0;12;1
1;69;9;0;5;0
1;69;10;1;0;0
1;69;11;0;0;1
1;69;12;0;0;3
1;69;13;2;1;9
1;69;14;0;0;3
1;69;15;0;2;1
1;69;16;1;1;5
1;69;17;1;0;1
1;69;18;0;0;2
1;69;19;0;3;3
1;69;20;1;0;0
1;69;21;0;0;1
1;69;22;0;7;0
1;69;23;0;1;2
1;69;24;1;0;0
1;69;25;1;1;2
1;69;26;0;11;3
1;69;27;1;0;0
1;69;28;0;1;0
1;69;29;0;0;0
1;69;30;0;0;17
1;70;1;1;2;4
1;70;2;0;3;1
1;70;3;1;0;0
1;70;4;0;16;0
1;70;5;0;14;0
1;70;6;0;5;1
1;70;7;1;3;0
1;70;8;1;0;2
1;70;9;0;12;1
1;70;10;0;2;1
1;70;11;2;2;0
1;70;12;0;0;12
